date,asset,probability_level,stress_regime,conditional_var
2019-12-18,DBK.DE,0.99,0,0.04681657775667547
2019-12-19,DBK.DE,0.99,0,0.04568857498406193
2019-12-20,DBK.DE,0.99,0,0.04492116357306503
2019-12-23,DBK.DE,0.99,0,0.044206174047816446
2019-12-30,DBK.DE,0.99,0,0.0462473894693378
2020-01-03,DBK.DE,0.99,0,0.04511631165979578
2020-01-06,DBK.DE,0.99,0,0.045102447865419996
2020-01-07,DBK.DE,0.99,0,0.04451938050350469
2020-01-08,DBK.DE,0.99,0,0.04547230833259626
2020-01-09,DBK.DE,0.99,0,0.046251120503641156
2020-01-10,DBK.DE,0.99,0,0.045141449438212855
2020-01-13,DBK.DE,0.99,0,0.044102707436108515
2020-01-14,DBK.DE,0.99,0,0.04445232270639448
2020-01-15,DBK.DE,0.99,0,0.04427905912154847
2020-01-16,DBK.DE,0.99,0,0.04661178316078887
2020-01-17,DBK.DE,0.99,0,0.0455608796959323
2020-01-21,DBK.DE,0.99,0,0.04640702950721914
2020-01-22,DBK.DE,0.99,0,0.04543736913054671
2020-01-23,DBK.DE,0.99,0,0.044486873721693
2020-01-24,DBK.DE,0.99,0,0.04379493636966258
2020-01-27,DBK.DE,0.99,0,0.04337503807599298
2020-01-28,DBK.DE,0.99,0,0.043064061233166515
2020-01-29,DBK.DE,0.99,0,0.04249861518324459
2020-01-30,DBK.DE,0.99,0,0.0418214900767067
2020-01-31,DBK.DE,0.99,0,0.04399330748761232
2020-02-03,DBK.DE,0.99,0,0.043021148392886274
2020-02-04,DBK.DE,0.99,0,0.044177387189900066
2020-02-05,DBK.DE,0.99,0,0.043150530135868774
2020-02-06,DBK.DE,0.99,0,0.042394118620923196
2020-02-07,DBK.DE,0.99,0,0.06341882795078033
2020-02-10,DBK.DE,0.99,0,0.06221986089701253
2020-02-11,DBK.DE,0.99,0,0.06129666854730312
2020-02-12,DBK.DE,0.99,0,0.0606142692646057
2020-02-13,DBK.DE,0.99,0,0.06031585516433371
2020-02-14,DBK.DE,0.99,0,0.05917935997892962
2020-02-18,DBK.DE,0.99,0,0.056025487754156125
2020-02-19,DBK.DE,0.99,0,0.05689804193951417
2020-02-20,DBK.DE,0.99,0,0.0556163112822932
2020-02-21,DBK.DE,0.99,0,0.05424801412332047
2020-02-24,DBK.DE,0.99,1,0.07800915078269445
2020-02-25,DBK.DE,0.99,1,0.0973737695491547
2020-02-26,DBK.DE,0.99,1,0.09639809269580923
2020-02-27,DBK.DE,0.99,1,0.09379104475128518
2020-02-28,DBK.DE,0.99,1,0.11115266607797641
2020-03-02,DBK.DE,0.99,1,0.11873869693936943
2020-03-03,DBK.DE,0.99,1,0.12167902835108238
2020-03-04,DBK.DE,0.99,1,0.12168201539176862
2020-03-05,DBK.DE,0.99,1,0.11851828852141275
2020-03-06,DBK.DE,0.99,1,0.11892291825933773
2020-03-09,DBK.DE,0.99,1,0.12131736586485756
2020-03-10,DBK.DE,0.99,1,0.18349983032343703
2020-03-11,DBK.DE,0.99,1,0.1779145245002793
2020-03-12,DBK.DE,0.99,1,0.1726716629782999
2020-03-13,DBK.DE,0.99,1,0.25781127927100894
2020-03-16,DBK.DE,0.99,1,0.25105497341763816
2020-03-17,DBK.DE,0.99,1,0.2463256097483457
2020-03-18,DBK.DE,0.99,1,0.24004551667593169
2020-03-19,DBK.DE,0.99,1,0.23264474163917367
2020-03-20,DBK.DE,0.99,1,0.22778793027530453
2020-03-23,DBK.DE,0.99,1,0.22083220514488042
2020-03-24,DBK.DE,0.99,1,0.21405701491718465
2020-03-25,DBK.DE,0.99,1,0.2163235712457395
2020-03-26,DBK.DE,0.99,1,0.21063412179019964
2020-03-27,DBK.DE,0.99,1,0.20468443533238975
2020-03-30,DBK.DE,0.99,1,0.21024334977352116
2020-03-31,DBK.DE,0.99,1,0.20415455201234423
2020-04-01,DBK.DE,0.99,1,0.19830864043584953
2020-04-02,DBK.DE,0.99,1,0.20195746811513443
2020-04-03,DBK.DE,0.99,1,0.1964628153380658
2020-04-06,DBK.DE,0.99,1,0.19095882240792625
2020-04-07,DBK.DE,0.99,1,0.1900157221931519
2020-04-08,DBK.DE,0.99,1,0.18626229846965878
2020-04-09,DBK.DE,0.99,1,0.18271566103551012
2020-04-14,DBK.DE,0.99,1,0.17730568662948745
2020-04-15,DBK.DE,0.99,1,0.17206917605979494
2020-04-16,DBK.DE,0.99,1,0.1914743161320034
2020-04-17,DBK.DE,0.99,1,0.1858039194151574
2020-04-20,DBK.DE,0.99,1,0.1814952591127337
2020-04-21,DBK.DE,0.99,1,0.1762682643355652
2020-04-22,DBK.DE,0.99,1,0.18082920182804502
2020-04-23,DBK.DE,0.99,1,0.17552038339365547
2020-04-24,DBK.DE,0.99,1,0.1711174711719943
2020-04-27,DBK.DE,0.99,1,0.1791059587878503
2020-04-28,DBK.DE,0.99,1,0.18465088696226944
2020-04-29,DBK.DE,0.99,1,0.1802188473445205
2020-04-30,DBK.DE,0.99,1,0.18454499987208
2020-05-04,DBK.DE,0.99,1,0.18638709702330888
2020-05-05,DBK.DE,0.99,1,0.18788741433058723
2020-05-06,DBK.DE,0.99,1,0.18240363949003932
2020-05-07,DBK.DE,0.99,1,0.1795555956906983
2020-05-08,DBK.DE,0.99,1,0.17495263653863466
2020-05-11,DBK.DE,0.99,1,0.16965039072355756
2020-05-12,DBK.DE,0.99,1,0.16651611052488238
2020-05-13,DBK.DE,0.99,1,0.1618631037730976
2020-05-14,DBK.DE,0.99,1,0.16922611393733292
2020-05-15,DBK.DE,0.99,1,0.16423502531445563
2020-05-18,DBK.DE,0.99,1,0.1602358976466545
2020-05-19,DBK.DE,0.99,1,0.1637882487530147
2020-05-20,DBK.DE,0.99,1,0.15883541485898447
2020-05-21,DBK.DE,0.99,1,0.15544807482096626
2020-05-22,DBK.DE,0.99,1,0.15206234689988601
2020-05-26,DBK.DE,0.99,1,0.14397803386984112
2020-05-27,DBK.DE,0.99,1,0.14644889834757113
2020-05-28,DBK.DE,0.99,1,0.14335730704589264
2020-05-29,DBK.DE,0.99,1,0.13907820956002734
2020-06-03,DBK.DE,0.99,1,0.14006722502221322
2020-06-04,DBK.DE,0.99,1,0.13652861988243056
2020-06-05,DBK.DE,0.99,1,0.13285398720173888
2020-06-08,DBK.DE,0.99,1,0.13111914992542748
2020-06-09,DBK.DE,0.99,1,0.12870145881437298
2020-06-10,DBK.DE,0.99,1,0.13290614943564946
2020-06-11,DBK.DE,0.99,1,0.12914168590872463
2020-06-12,DBK.DE,0.99,1,0.14344099927044457
2020-06-15,DBK.DE,0.99,1,0.13942969320351611
2020-06-16,DBK.DE,0.99,1,0.13529667287562025
2020-06-17,DBK.DE,0.99,1,0.13203553451974348
2020-06-18,DBK.DE,0.99,1,0.12820623692961333
2020-06-19,DBK.DE,0.99,1,0.12601753425235035
2020-06-22,DBK.DE,0.99,1,0.12237517966558029
2020-06-23,DBK.DE,0.99,1,0.11884198126843604
2020-06-24,DBK.DE,0.99,1,0.11636678447185693
2020-06-25,DBK.DE,0.99,1,0.12352867500233165
2020-06-26,DBK.DE,0.99,1,0.12104902416024282
2020-06-29,DBK.DE,0.99,1,0.12122029052872332
2020-06-30,DBK.DE,0.99,1,0.11912611103736771
2020-07-01,DBK.DE,0.99,1,0.1156309812146047
2020-07-02,DBK.DE,0.99,1,0.11305872141034196
2020-07-06,DBK.DE,0.99,1,0.10761934554402153
2020-07-07,DBK.DE,0.99,1,0.10639583463426067
2020-07-08,DBK.DE,0.99,1,0.10330950066432862
2020-07-09,DBK.DE,0.99,1,0.10089147036054279
2020-07-10,DBK.DE,0.99,1,0.09859315160965072
2020-07-13,DBK.DE,0.99,1,0.09659519053470919
2020-07-14,DBK.DE,0.99,1,0.09421821818188567
2020-07-15,DBK.DE,0.99,1,0.09157250989760189
2020-07-16,DBK.DE,0.99,1,0.08927585278675818
2020-07-17,DBK.DE,0.99,1,0.08685981830604998
2020-07-20,DBK.DE,0.99,1,0.08490471127959706
2020-07-21,DBK.DE,0.99,1,0.08293645934257816
2020-07-22,DBK.DE,0.99,1,0.09099960564262953
2020-07-23,DBK.DE,0.99,1,0.08843555877304357
2020-07-24,DBK.DE,0.99,1,0.08778623255273106
2020-07-27,DBK.DE,0.99,1,0.08571683588600255
2020-07-28,DBK.DE,0.99,1,0.08624156538741799
2020-07-29,DBK.DE,0.99,1,0.08449830601861938
2020-07-30,DBK.DE,0.99,1,0.08575055311437964
2020-07-31,DBK.DE,0.99,1,0.08826308005322278
2020-08-03,DBK.DE,0.99,1,0.0858022222305407
2020-08-04,DBK.DE,0.99,1,0.08501209672922602
2020-08-05,DBK.DE,0.99,0,0.06225762946267781
2020-08-06,DBK.DE,0.99,0,0.06057522952156143
2020-08-07,DBK.DE,0.99,0,0.05979430580829339
2020-08-10,DBK.DE,0.99,0,0.058208418108227085
2020-08-11,DBK.DE,0.99,1,0.07746898587499504
2020-08-12,DBK.DE,0.99,0,0.057806993960822936
2020-08-13,DBK.DE,0.99,0,0.05625709843873325
2020-08-14,DBK.DE,0.99,0,0.057258744500276904
2020-08-17,DBK.DE,0.99,0,0.055722270327538084
2020-08-18,DBK.DE,0.99,0,0.05510834557709595
2020-08-19,DBK.DE,0.99,0,0.05381770761769633
2020-08-20,DBK.DE,0.99,0,0.0533918633304207
2020-08-21,DBK.DE,0.99,0,0.05665470788917953
2020-08-24,DBK.DE,0.99,0,0.05578834435968278
2020-08-25,DBK.DE,0.99,0,0.056927815868991725
2020-08-26,DBK.DE,0.99,0,0.055408016961665044
2020-08-27,DBK.DE,0.99,1,0.07220205952394249
2020-08-28,DBK.DE,0.99,0,0.05295541413237575
2020-08-31,DBK.DE,0.99,1,0.06850262448770601
2020-09-01,DBK.DE,0.99,1,0.07328023844375159
2020-09-02,DBK.DE,0.99,1,0.0717783407424415
2020-09-03,DBK.DE,0.99,1,0.0703468423163767
2020-09-04,DBK.DE,0.99,1,0.06853871631496433
2020-09-08,DBK.DE,0.99,1,0.06755605342954762
2020-09-09,DBK.DE,0.99,1,0.07014054126674509
2020-09-10,DBK.DE,0.99,1,0.06897545792978255
2020-09-11,DBK.DE,0.99,1,0.067228674483871
2020-09-14,DBK.DE,0.99,1,0.06925550144102414
2020-09-15,DBK.DE,0.99,1,0.06771023975309369
2020-09-16,DBK.DE,0.99,1,0.0700279425366844
2020-09-17,DBK.DE,0.99,1,0.0689726187092273
2020-09-18,DBK.DE,0.99,1,0.0680307371601992
2020-09-21,DBK.DE,0.99,1,0.06769963542563813
2020-09-22,DBK.DE,0.99,1,0.11018035658597491
2020-09-23,DBK.DE,0.99,1,0.10737391606001528
2020-09-24,DBK.DE,0.99,1,0.10426431853519344
2020-09-25,DBK.DE,0.99,1,0.10125908403580397
2020-09-28,DBK.DE,0.99,1,0.10134284558463251
2020-09-29,DBK.DE,0.99,1,0.10523621034747785
2020-09-30,DBK.DE,0.99,1,0.10563397116294984
2020-10-01,DBK.DE,0.99,1,0.1029174366891165
2020-10-02,DBK.DE,0.99,1,0.10070685360523787
2020-10-05,DBK.DE,0.99,1,0.0980561394129231
2020-10-06,DBK.DE,0.99,1,0.09596962059129814
2020-10-07,DBK.DE,0.99,1,0.0976709403498398
2020-10-08,DBK.DE,0.99,1,0.09488525508572224
2020-10-09,DBK.DE,0.99,1,0.09257187106154127
2020-10-12,DBK.DE,0.99,1,0.09057562409146798
2020-10-13,DBK.DE,0.99,1,0.08803051477639626
2020-10-14,DBK.DE,0.99,1,0.08607561944269174
2020-10-15,DBK.DE,0.99,1,0.08389145750827749
2020-10-16,DBK.DE,0.99,1,0.08250400263999243
2020-10-19,DBK.DE,0.99,1,0.08161323166623272
2020-10-20,DBK.DE,0.99,1,0.07986310737498384
2020-10-21,DBK.DE,0.99,1,0.07828200779827223
2020-10-22,DBK.DE,0.99,1,0.07970391782866378
2020-10-23,DBK.DE,0.99,1,0.07753205373500921
2020-10-26,DBK.DE,0.99,1,0.07617002332341567
2020-10-27,DBK.DE,0.99,1,0.07476347854427774
2020-10-28,DBK.DE,0.99,1,0.07448476445917827
2020-10-29,DBK.DE,0.99,1,0.07488542353415938
2020-10-30,DBK.DE,0.99,1,0.07335355075203828
2020-11-02,DBK.DE,0.99,1,0.07141522712471995
2020-11-03,DBK.DE,0.99,1,0.07408685754306266
2020-11-04,DBK.DE,0.99,1,0.07311245032199255
2020-11-05,DBK.DE,0.99,1,0.07129164566746034
2020-11-06,DBK.DE,0.99,1,0.06945844642552314
2020-11-09,DBK.DE,0.99,1,0.06768953285772814
2020-11-10,DBK.DE,0.99,1,0.06952441925728872
2020-11-11,DBK.DE,0.99,0,0.05154220353850851
2020-11-12,DBK.DE,0.99,1,0.06800122410062834
2020-11-13,DBK.DE,0.99,0,0.04996208101268501
2020-11-16,DBK.DE,0.99,0,0.04883934736632157
2020-11-17,DBK.DE,0.99,0,0.047889866094766725
2020-11-18,DBK.DE,0.99,1,0.062037922792662084
2020-11-19,DBK.DE,0.99,0,0.045615887477436584
2020-11-20,DBK.DE,0.99,1,0.06044667306846699
2020-11-23,DBK.DE,0.99,0,0.0444754238241397
2020-11-24,DBK.DE,0.99,0,0.045476141887831986
2020-11-25,DBK.DE,0.99,0,0.046694735165251945
2020-11-27,DBK.DE,0.99,0,0.045834798441606206
2020-11-30,DBK.DE,0.99,0,0.04479816301752234
2020-12-01,DBK.DE,0.99,0,0.04508628194042205
2020-12-02,DBK.DE,0.99,0,0.04478690547671888
2020-12-03,DBK.DE,0.99,0,0.04372896258839773
2020-12-04,DBK.DE,0.99,0,0.0436269496453321
2020-12-07,DBK.DE,0.99,0,0.04260238542008334
2020-12-08,DBK.DE,0.99,0,0.043544343149336806
2020-12-09,DBK.DE,0.99,0,0.04348887078067684
2020-12-10,DBK.DE,0.99,0,0.04409788496219061
2020-12-11,DBK.DE,0.99,0,0.04577902787498396
2020-12-14,DBK.DE,0.99,1,0.06708834218079675
2020-12-15,DBK.DE,0.99,0,0.049252909860228254
2020-12-16,DBK.DE,0.99,0,0.04831362502813077
2020-12-17,DBK.DE,0.99,0,0.0471506806368154
2020-12-18,DBK.DE,0.99,0,0.0463064650564029
2020-12-21,DBK.DE,0.99,1,0.060457909908428545
2020-12-22,DBK.DE,0.99,1,0.07336546785817633
2020-12-23,DBK.DE,0.99,0,0.05421943474195273
2020-12-29,DBK.DE,0.99,0,0.05350040704323133
2020-12-30,DBK.DE,0.99,0,0.056555127581767256
2021-01-05,DBK.DE,0.99,1,0.0731044210912841
2021-01-06,DBK.DE,0.99,1,0.07124847900744004
2021-01-07,DBK.DE,0.99,0,0.057062264518909896
2021-01-08,DBK.DE,0.99,0,0.056160349706450945
2021-01-11,DBK.DE,0.99,1,0.07290678368636741
2021-01-12,DBK.DE,0.99,0,0.053438080392632085
2021-01-13,DBK.DE,0.99,0,0.052378119995191645
2021-01-14,DBK.DE,0.99,0,0.05139060066946774
2021-01-15,DBK.DE,0.99,1,0.06995168340942592
2021-01-19,DBK.DE,0.99,0,0.056615457885866534
2021-01-20,DBK.DE,0.99,0,0.06262650007701118
2021-01-21,DBK.DE,0.99,0,0.06147556082497503
2021-01-22,DBK.DE,0.99,0,0.05983834791509895
2021-01-25,DBK.DE,0.99,0,0.06188536776563016
2021-01-26,DBK.DE,0.99,0,0.06491023981549861
2021-01-27,DBK.DE,0.99,1,0.08436154235990756
2021-01-28,DBK.DE,0.99,1,0.08505901919189242
2021-01-29,DBK.DE,0.99,1,0.08286516672069215
2021-02-01,DBK.DE,0.99,1,0.08701888479267052
2021-02-02,DBK.DE,0.99,1,0.0850459655458073
2021-02-03,DBK.DE,0.99,0,0.06258009347291793
2021-02-04,DBK.DE,0.99,0,0.06095602943701551
2021-02-05,DBK.DE,0.99,0,0.059325923125388626
2021-02-08,DBK.DE,0.99,0,0.05870316041014461
2021-02-09,DBK.DE,0.99,0,0.0576026197855596
2021-02-10,DBK.DE,0.99,0,0.056731482587018794
2021-02-11,DBK.DE,0.99,0,0.05550740693193173
2021-02-12,DBK.DE,0.99,0,0.054060632570174974
2021-02-16,DBK.DE,0.99,0,0.05244924318927206
2021-02-17,DBK.DE,0.99,0,0.05150605173960206
2021-02-18,DBK.DE,0.99,0,0.050189656238512674
2021-02-19,DBK.DE,0.99,0,0.049833202835774894
2021-02-22,DBK.DE,0.99,0,0.050864019740945315
2021-02-23,DBK.DE,0.99,0,0.050510914907348874
2021-02-24,DBK.DE,0.99,0,0.0494784164378761
2021-02-25,DBK.DE,0.99,1,0.06541762984631087
2021-02-26,DBK.DE,0.99,1,0.0668393407262096
2021-03-01,DBK.DE,0.99,0,0.05545982674945994
2021-03-02,DBK.DE,0.99,1,0.07249438088291549
2021-03-03,DBK.DE,0.99,1,0.07060510276074314
2021-03-04,DBK.DE,0.99,1,0.06976465695965246
2021-03-05,DBK.DE,0.99,1,0.07533282839084758
2021-03-08,DBK.DE,0.99,1,0.07412754185984323
2021-03-09,DBK.DE,0.99,1,0.0754080465443804
2021-03-10,DBK.DE,0.99,0,0.059239838155981994
2021-03-11,DBK.DE,0.99,0,0.057663181811879426
2021-03-12,DBK.DE,0.99,0,0.05736447420868779
2021-03-15,DBK.DE,0.99,0,0.05608629568112182
2021-03-16,DBK.DE,0.99,0,0.056261631236104934
2021-03-17,DBK.DE,0.99,0,0.054930900935702215
2021-03-18,DBK.DE,0.99,0,0.05360776904214793
2021-03-19,DBK.DE,0.99,0,0.055500766720096836
2021-03-22,DBK.DE,0.99,0,0.06092529210917392
2021-03-23,DBK.DE,0.99,0,0.05948911630575418
2021-03-24,DBK.DE,0.99,0,0.05790452364602534
2021-03-25,DBK.DE,0.99,0,0.056502663061833255
2021-03-26,DBK.DE,0.99,0,0.05614240842411514
2021-03-29,DBK.DE,0.99,0,0.05465945670168327
2021-03-30,DBK.DE,0.99,0,0.05861893351318911
2021-03-31,DBK.DE,0.99,0,0.05734897959374264
2021-04-01,DBK.DE,0.99,0,0.0563911975061025
2021-04-06,DBK.DE,0.99,0,0.05496482417732266
2021-04-07,DBK.DE,0.99,0,0.05357439158442601
2021-04-08,DBK.DE,0.99,0,0.052386052729445014
2021-04-09,DBK.DE,0.99,0,0.051801621968218636
2021-04-12,DBK.DE,0.99,0,0.05046107886455972
2021-04-13,DBK.DE,0.99,0,0.04917989822880206
2021-04-14,DBK.DE,0.99,0,0.048451894061064725
2021-04-15,DBK.DE,0.99,0,0.0475101855561908
2021-04-16,DBK.DE,0.99,0,0.04837810300309639
2021-04-19,DBK.DE,0.99,0,0.04796435317524908
2021-04-20,DBK.DE,0.99,0,0.04688757931370749
2021-04-21,DBK.DE,0.99,0,0.0551341731817653
2021-04-22,DBK.DE,0.99,0,0.05434210744385123
2021-04-23,DBK.DE,0.99,0,0.05310834219171696
2021-04-26,DBK.DE,0.99,0,0.05173545523968838
2021-04-27,DBK.DE,0.99,0,0.05139791701281964
2021-04-28,DBK.DE,0.99,0,0.05022784747583399
2021-04-29,DBK.DE,0.99,0,0.06336124779881165
2021-04-30,DBK.DE,0.99,0,0.06273057641063798
2021-05-03,DBK.DE,0.99,0,0.061007247643533324
2021-05-04,DBK.DE,0.99,0,0.060829008110192234
2021-05-05,DBK.DE,0.99,0,0.0635293702609156
2021-05-06,DBK.DE,0.99,0,0.06254689929072955
2021-05-07,DBK.DE,0.99,0,0.06084887845306316
2021-05-10,DBK.DE,0.99,0,0.059294356054140365
2021-05-11,DBK.DE,0.99,0,0.05774666510621074
2021-05-12,DBK.DE,0.99,1,0.07731722707773726
2021-05-13,DBK.DE,0.99,0,0.057370582195414126
2021-05-14,DBK.DE,0.99,0,0.05583026795150289
2021-05-17,DBK.DE,0.99,0,0.054703888201075045
2021-05-18,DBK.DE,0.99,0,0.05352650309307041
2021-05-19,DBK.DE,0.99,0,0.05217384270171203
2021-05-20,DBK.DE,0.99,0,0.05162634849067816
2021-05-21,DBK.DE,0.99,0,0.0504752600580475
2021-05-26,DBK.DE,0.99,0,0.05001809384618077
2021-05-27,DBK.DE,0.99,0,0.049496439552058284
2021-05-28,DBK.DE,0.99,0,0.04839451174900333
2021-06-01,DBK.DE,0.99,0,0.04704968855914411
2021-06-02,DBK.DE,0.99,0,0.046634535296771806
2021-06-03,DBK.DE,0.99,0,0.04548674245104684
2021-06-04,DBK.DE,0.99,0,0.04445543319062561
2021-06-07,DBK.DE,0.99,0,0.04443765658478972
2021-06-08,DBK.DE,0.99,0,0.04337405990728232
2021-06-09,DBK.DE,0.99,0,0.04270227811039859
2021-06-10,DBK.DE,0.99,0,0.04463088351817445
2021-06-11,DBK.DE,0.99,0,0.04421099040582922
2021-06-14,DBK.DE,0.99,0,0.04494800349179379
2021-06-15,DBK.DE,0.99,0,0.044591094339389924
2021-06-16,DBK.DE,0.99,0,0.04352633792354609
2021-06-17,DBK.DE,0.99,0,0.04580648509885537
2021-06-18,DBK.DE,0.99,0,0.044692240729893966
2021-06-21,DBK.DE,0.99,0,0.050316636087678175
2021-06-22,DBK.DE,0.99,0,0.04906439520202908
2021-06-23,DBK.DE,0.99,0,0.048266791282200766
2021-06-24,DBK.DE,0.99,0,0.047347541993430595
2021-06-25,DBK.DE,0.99,0,0.04655909315903219
2021-06-28,DBK.DE,0.99,0,0.04553557776402863
2021-06-29,DBK.DE,0.99,0,0.04627204740384632
2021-06-30,DBK.DE,0.99,0,0.045518726454251104
2021-07-01,DBK.DE,0.99,0,0.04482794858333184
2021-07-02,DBK.DE,0.99,0,0.04396338691328037
2021-07-06,DBK.DE,0.99,0,0.04406965049083881
2021-07-07,DBK.DE,0.99,0,0.05285516705312511
2021-07-08,DBK.DE,0.99,0,0.052010643997556776
2021-07-09,DBK.DE,0.99,0,0.05568166025299092
2021-07-12,DBK.DE,0.99,0,0.055498917751242605
2021-07-13,DBK.DE,0.99,0,0.05413162067553993
2021-07-14,DBK.DE,0.99,0,0.05467093678292439
2021-07-15,DBK.DE,0.99,0,0.053228798460676324
2021-07-16,DBK.DE,0.99,0,0.05183497390757747
2021-07-19,DBK.DE,0.99,0,0.0527329797510202
2021-07-20,DBK.DE,0.99,0,0.05625358582069059
2021-07-21,DBK.DE,0.99,0,0.05525522909140584
2021-07-22,DBK.DE,0.99,0,0.05625790954381746
2021-07-23,DBK.DE,0.99,0,0.055038629719507674
2021-07-26,DBK.DE,0.99,0,0.053837057909213226
2021-07-27,DBK.DE,0.99,0,0.05253178051200551
2021-07-28,DBK.DE,0.99,0,0.05123863220510643
2021-07-29,DBK.DE,0.99,0,0.05062087406862406
2021-07-30,DBK.DE,0.99,0,0.050698464853319136
2021-08-02,DBK.DE,0.99,0,0.05059962944484111
2021-08-03,DBK.DE,0.99,0,0.05025738879434082
2021-08-04,DBK.DE,0.99,0,0.04908796665564337
2021-08-05,DBK.DE,0.99,0,0.04785624449066858
2021-08-06,DBK.DE,0.99,0,0.04691248224258024
2021-08-09,DBK.DE,0.99,0,0.046085335428743365
2021-08-10,DBK.DE,0.99,0,0.04516087872752685
2021-08-11,DBK.DE,0.99,0,0.04407425860803098
2021-08-12,DBK.DE,0.99,0,0.043088324143919686
2021-08-13,DBK.DE,0.99,0,0.04241508967164198
2021-08-16,DBK.DE,0.99,0,0.04154400868752116
2021-08-17,DBK.DE,0.99,0,0.04221921822001815
2021-08-18,DBK.DE,0.99,0,0.04200867358342009
2021-08-19,DBK.DE,0.99,0,0.041195282056531335
2021-08-20,DBK.DE,0.99,0,0.04508535827976282
2021-08-23,DBK.DE,0.99,0,0.04405386954052311
2021-08-24,DBK.DE,0.99,0,0.04302020826752049
2021-08-25,DBK.DE,0.99,0,0.04238166823934308
2021-08-26,DBK.DE,0.99,0,0.04186604524348366
2021-08-27,DBK.DE,0.99,0,0.04422235902337702
2021-08-30,DBK.DE,0.99,0,0.043317438967932526
2021-08-31,DBK.DE,0.99,0,0.04262613624982963
2021-09-01,DBK.DE,0.99,0,0.041734127164529476
2021-09-02,DBK.DE,0.99,0,0.040799079559611935
2021-09-03,DBK.DE,0.99,0,0.03988189852695376
2021-09-07,DBK.DE,0.99,0,0.03902395961963281
2021-09-08,DBK.DE,0.99,0,0.03836045266301486
2021-09-09,DBK.DE,0.99,0,0.03774215609122391
2021-09-10,DBK.DE,0.99,0,0.03696009936626175
2021-09-13,DBK.DE,0.99,0,0.036270045698829356
2021-09-14,DBK.DE,0.99,0,0.03655886135146456
2021-09-15,DBK.DE,0.99,0,0.036304473431822845
2021-09-16,DBK.DE,0.99,0,0.035601077865655195
2021-09-17,DBK.DE,0.99,0,0.03500283770594543
2021-09-20,DBK.DE,0.99,1,0.04571777808088686
2021-09-21,DBK.DE,0.99,1,0.0887845772598209
2021-09-22,DBK.DE,0.99,0,0.06549653320165742
2021-09-23,DBK.DE,0.99,0,0.06539542199654721
2021-09-24,DBK.DE,0.99,0,0.0638644008965972
2021-09-27,DBK.DE,0.99,0,0.062405838901409105
2021-09-28,DBK.DE,0.99,0,0.061472772574973855
2021-09-29,DBK.DE,0.99,0,0.06108619666220088
2021-09-30,DBK.DE,0.99,0,0.059483789480734024
2021-10-01,DBK.DE,0.99,0,0.05788080666814875
2021-10-04,DBK.DE,0.99,0,0.05853579728105704
2021-10-05,DBK.DE,0.99,0,0.05775926040169575
2021-10-06,DBK.DE,0.99,0,0.05788743832897691
2021-10-07,DBK.DE,0.99,0,0.05686743280462772
2021-10-08,DBK.DE,0.99,0,0.05778047692563781
2021-10-11,DBK.DE,0.99,0,0.05624431711672806
2021-10-12,DBK.DE,0.99,0,0.05479324397441349
2021-10-13,DBK.DE,0.99,0,0.053574684092580135
2021-10-14,DBK.DE,0.99,0,0.06105145778348903
2021-10-15,DBK.DE,0.99,0,0.05950307371357968
2021-10-18,DBK.DE,0.99,0,0.05916736301625347
2021-10-19,DBK.DE,0.99,0,0.05756672663413067
2021-10-20,DBK.DE,0.99,0,0.05608283694437972
2021-10-21,DBK.DE,0.99,0,0.05467668762650786
2021-10-22,DBK.DE,0.99,0,0.05329599146312006
2021-10-25,DBK.DE,0.99,0,0.05191854853800101
2021-10-26,DBK.DE,0.99,0,0.05057972378899727
2021-10-27,DBK.DE,0.99,0,0.0500140907774047
2021-10-28,DBK.DE,0.99,0,0.07132476787381063
2021-10-29,DBK.DE,0.99,0,0.06929595246536134
2021-11-01,DBK.DE,0.99,0,0.06737840534491901
2021-11-02,DBK.DE,0.99,0,0.06570172080688956
2021-11-03,DBK.DE,0.99,0,0.06388173542944188
2021-11-04,DBK.DE,0.99,0,0.06233001800536743
2021-11-05,DBK.DE,0.99,0,0.06666588585110418
2021-11-08,DBK.DE,0.99,0,0.06486422449790155
2021-11-09,DBK.DE,0.99,0,0.06306678804540611
2021-11-10,DBK.DE,0.99,0,0.06268019177704737
2021-11-11,DBK.DE,0.99,0,0.061057381713109815
2021-11-12,DBK.DE,0.99,0,0.05942596555150787
2021-11-15,DBK.DE,0.99,0,0.0578157871678599
2021-11-16,DBK.DE,0.99,0,0.056281432842557835
2021-11-17,DBK.DE,0.99,0,0.05478964191854564
2021-11-18,DBK.DE,0.99,0,0.053782725605193225
2021-11-19,DBK.DE,0.99,0,0.052493368412183966
2021-11-22,DBK.DE,0.99,0,0.0629151514214799
2021-11-23,DBK.DE,0.99,0,0.06119110662834853
2021-11-24,DBK.DE,0.99,0,0.06057085568589305
2021-11-26,DBK.DE,0.99,1,0.07725393968951569
2021-11-29,DBK.DE,0.99,0,0.08013982914672457
2021-11-30,DBK.DE,0.99,1,0.10333580956824955
2021-12-01,DBK.DE,0.99,1,0.10036828727255223
2021-12-02,DBK.DE,0.99,1,0.09809247429773481
2021-12-03,DBK.DE,0.99,1,0.09529813893443975
2021-12-06,DBK.DE,0.99,1,0.09399414884729708
2021-12-07,DBK.DE,0.99,0,0.07051247061909463
2021-12-08,DBK.DE,0.99,0,0.06890437207623942
