date,asset,probability_level,stress_regime,conditional_es
2025-12-16,DBK.DE,0.995,0,0.073863057205694
2025-12-17,DBK.DE,0.995,0,0.0726929107369026
2025-12-18,DBK.DE,0.995,0,0.0711102183173005
2025-12-19,DBK.DE,0.995,0,0.07187825275342696
2025-12-22,DBK.DE,0.995,0,0.07027741299747982
2025-12-23,DBK.DE,0.995,0,0.06855315041577073
2025-12-30,DBK.DE,0.995,0,0.06716611764802596
2026-01-05,DBK.DE,0.995,0,0.06586721098683017
2026-01-06,DBK.DE,0.995,0,0.06445151696470912
2026-01-07,DBK.DE,0.995,0,0.06432862039842911
2026-01-08,DBK.DE,0.995,0,0.06428009268937696
2026-01-09,DBK.DE,0.995,0,0.06289459930934002
2026-01-12,DBK.DE,0.995,0,0.06171869523807875
2026-01-13,DBK.DE,0.995,0,0.06156036944545851
2026-01-14,DBK.DE,0.995,0,0.06021385677252516
2026-01-15,DBK.DE,0.995,0,0.058901501920008724
2026-01-16,DBK.DE,0.995,0,0.05762959512114833
2026-01-19,DBK.DE,0.995,0,0.05668182246727245
2026-01-20,DBK.DE,0.995,0,0.06225924677708561
2026-01-21,DBK.DE,0.995,0,0.061685769877206746
2026-01-22,DBK.DE,0.995,0,0.06115774516118482
2026-01-23,DBK.DE,0.995,0,0.06419387410333792
2026-01-26,DBK.DE,0.995,0,0.0650210082009412
2026-01-27,DBK.DE,0.995,0,0.0636720309250729
2026-01-28,DBK.DE,0.995,0,0.06254539843282117
2026-01-29,DBK.DE,0.995,0,0.06499205563022072
2026-01-30,DBK.DE,0.995,0,0.0649858816254041
2026-02-02,DBK.DE,0.995,0,0.06525753499793802
2026-02-03,DBK.DE,0.995,0,0.06376365009971134
2026-02-04,DBK.DE,0.995,0,0.06257420625374974
2026-02-05,DBK.DE,0.995,0,0.08609491210626767
2026-02-06,DBK.DE,0.995,0,0.09468889132725361
2026-02-09,DBK.DE,0.995,0,0.09266842663043943
2026-02-10,DBK.DE,0.995,0,0.0906381197518635
2026-02-11,DBK.DE,0.995,0,0.08854943878536072
2026-02-12,DBK.DE,0.995,0,0.08660053521162034
2026-02-13,DBK.DE,0.995,0,0.0858937745422184
2026-02-16,DBK.DE,0.995,0,0.09468523716970888
2026-02-17,DBK.DE,0.995,0,0.09213436395106861
2026-02-18,DBK.DE,0.995,0,0.09023479076328311
2026-02-19,DBK.DE,0.995,0,0.0887660019480339
2026-02-20,DBK.DE,0.995,0,0.08893246360053407
2026-02-23,DBK.DE,0.995,0,0.08739170342834512
2026-02-24,DBK.DE,0.995,0,0.0861063254744768
2026-02-25,DBK.DE,0.995,0,0.08602707702395856
2026-02-26,DBK.DE,0.995,0,0.0841922004868248
2026-02-27,DBK.DE,0.995,0,0.08237869742531334
2026-03-02,DBK.DE,0.995,0,0.08454884883510305
2026-03-03,DBK.DE,0.995,0,0.0908700319235126
2026-03-04,DBK.DE,0.995,0,0.10071117565516342
2026-03-05,DBK.DE,0.995,1,0.15332409175227227
2026-03-06,DBK.DE,0.995,1,0.1548678574164272
2026-03-09,DBK.DE,0.995,1,0.16262710770137306
2026-03-10,DBK.DE,0.995,1,0.15987262300983673
2026-03-11,DBK.DE,0.995,1,0.1584433651879187
2026-03-12,DBK.DE,0.995,1,0.1553648609696107
2026-03-13,DBK.DE,0.995,1,0.17684441501566925
2026-03-16,DBK.DE,0.995,0,0.11103281185658681
2026-03-17,DBK.DE,0.995,0,0.1082648352186113
2026-03-18,DBK.DE,0.995,1,0.16334129258788735
2026-03-19,DBK.DE,0.995,1,0.15882630846717932
2026-03-20,DBK.DE,0.995,1,0.16014058701318631
2026-03-23,DBK.DE,0.995,1,0.15793826809245462
2026-03-24,DBK.DE,0.995,1,0.15402282053179667
2026-03-25,DBK.DE,0.995,1,0.1499523266986192
2026-03-26,DBK.DE,0.995,1,0.14868891349712818
2026-03-27,DBK.DE,0.995,1,0.14904891581633395
2026-03-30,DBK.DE,0.995,1,0.14679880608044193
2026-03-31,DBK.DE,0.995,1,0.14279225617470162
2026-04-01,DBK.DE,0.995,1,0.1389362767082374
2026-04-02,DBK.DE,0.995,1,0.14240944020871169
2026-04-07,DBK.DE,0.995,1,0.14573763861176867
2026-04-08,DBK.DE,0.995,0,0.09129426860173977
2026-04-09,DBK.DE,0.995,0,0.09821224595941833
2026-04-10,DBK.DE,0.995,0,0.09550295267708388
2026-04-13,DBK.DE,0.995,0,0.092883611692045
2026-04-14,DBK.DE,0.995,0,0.09079918317665736
2026-04-15,DBK.DE,0.995,0,0.0910848186368655
2026-04-16,DBK.DE,0.995,0,0.08912695709854025
2026-04-17,DBK.DE,0.995,0,0.08721624420312189
2026-04-20,DBK.DE,0.995,0,0.08671207282144504
2026-04-21,DBK.DE,0.995,0,0.0878090760698618
2026-04-22,DBK.DE,0.995,0,0.08589135294448126
2026-04-23,DBK.DE,0.995,0,0.08407988694613812
2026-04-24,DBK.DE,0.995,0,0.08541192802426016
2026-04-27,DBK.DE,0.995,0,0.0834148749131744
2026-04-28,DBK.DE,0.995,0,0.08120934326321469
2026-04-29,DBK.DE,0.995,0,0.07916779323265277
2026-04-30,DBK.DE,0.995,0,0.07977013233220577
2026-05-04,DBK.DE,0.995,0,0.07866553946116424
2026-05-05,DBK.DE,0.995,0,0.0800424845438086
2026-05-06,DBK.DE,0.995,0,0.07821216926317608
2026-05-07,DBK.DE,0.995,0,0.0794511648944402
2026-05-08,DBK.DE,0.995,0,0.07741660806079526
2026-05-11,DBK.DE,0.995,0,0.07544174827717727
2026-05-12,DBK.DE,0.995,0,0.07357807337504367
2026-05-13,DBK.DE,0.995,0,0.07312760420484357
2026-05-14,DBK.DE,0.995,0,0.07183647869740913
2026-05-15,DBK.DE,0.995,0,0.07025181785642097
2026-05-18,DBK.DE,0.995,0,0.07436005406710387
2026-05-19,DBK.DE,0.995,0,0.0726134942039131
2026-05-20,DBK.DE,0.995,0,0.07079989456686343
2026-05-21,DBK.DE,0.995,0,0.07342856717970969
2026-05-22,DBK.DE,0.995,0,0.07158269369393877
2026-05-25,DBK.DE,0.995,0,0.06983383932818106
2026-05-26,DBK.DE,0.995,0,0.07191613278167724
2026-05-27,DBK.DE,0.995,0,0.07436340947719136
2026-05-28,DBK.DE,0.995,0,0.07253542871207919
2026-05-29,DBK.DE,0.995,0,0.07103044161199368
2026-06-01,DBK.DE,0.995,0,0.06996324839410975
2026-06-02,DBK.DE,0.995,0,0.06960241931549896
2026-06-03,DBK.DE,0.995,0,0.06850889315660172
2026-06-04,DBK.DE,0.995,0,0.07830559484793083
2026-06-05,DBK.DE,0.995,0,0.07824908712801089
2026-06-08,DBK.DE,0.995,0,0.07668305883981652
2026-06-09,DBK.DE,0.995,0,0.075260014374536
2026-06-10,DBK.DE,0.995,0,0.0733493244698717
2026-06-11,DBK.DE,0.995,0,0.07227230949218151
2026-06-12,DBK.DE,0.995,0,0.07070254303585959
2026-06-15,DBK.DE,0.995,0,0.07876461343758973
2026-06-16,DBK.DE,0.995,0,0.080720459194067
2026-06-17,DBK.DE,0.995,0,0.0787183514133381
2026-06-18,DBK.DE,0.995,0,0.07800082148861785
2026-06-19,DBK.DE,0.995,0,0.07598986738307965
2026-06-22,DBK.DE,0.995,0,0.07413594713455025
2026-06-23,DBK.DE,0.995,0,0.07261101505438217
2026-06-24,DBK.DE,0.995,0,0.07333316390431761
2026-06-25,DBK.DE,0.995,0,0.0770755027362821
2026-06-26,DBK.DE,0.995,0,0.0753454686759225
2026-06-29,DBK.DE,0.995,0,0.07974169718998007
2026-06-30,DBK.DE,0.995,0,0.07777386036648391
2026-07-01,DBK.DE,0.995,0,0.07578965765097483
2005-01-04,GLE.PA,0.99,0,0.03590398511669693
2005-01-05,GLE.PA,0.99,0,0.03573669527837476
2005-01-06,GLE.PA,0.99,0,0.03683160133708244
2005-01-07,GLE.PA,0.99,0,0.037667651154669926
2005-01-10,GLE.PA,0.99,0,0.03924471693671479
2005-01-11,GLE.PA,0.99,0,0.038542717921515965
2005-01-12,GLE.PA,0.99,0,0.03946658178883875
2005-01-13,GLE.PA,0.99,0,0.039546710735793696
2005-01-14,GLE.PA,0.99,0,0.03854389180342831
2005-01-18,GLE.PA,0.99,0,0.037708047486812606
2005-01-19,GLE.PA,0.99,0,0.037325473718112956
2005-01-20,GLE.PA,0.99,0,0.03648997698521425
2005-01-21,GLE.PA,0.99,0,0.037889676311427846
2005-01-24,GLE.PA,0.99,0,0.036969453450759866
2005-01-25,GLE.PA,0.99,0,0.0362665185042382
2005-01-26,GLE.PA,0.99,0,0.035732588562686345
2005-01-27,GLE.PA,0.99,0,0.036762242877596246
2005-01-28,GLE.PA,0.99,0,0.035949414695325366
2005-01-31,GLE.PA,0.99,0,0.037994608979757725
2005-02-01,GLE.PA,0.99,0,0.037651281333431576
2005-02-02,GLE.PA,0.99,0,0.03678242930629058
2005-02-03,GLE.PA,0.99,0,0.03637983539497677
2005-02-04,GLE.PA,0.99,0,0.03804236760050563
2005-02-07,GLE.PA,0.99,0,0.03761315404274324
2005-02-08,GLE.PA,0.99,0,0.03674558208848664
2005-02-09,GLE.PA,0.99,0,0.036054090733111374
2005-02-10,GLE.PA,0.99,0,0.035937714116823005
2005-02-11,GLE.PA,0.99,0,0.04136404738164977
2005-02-14,GLE.PA,0.99,0,0.04269378613073896
2005-02-15,GLE.PA,0.99,0,0.043440376194297615
2005-02-16,GLE.PA,0.99,0,0.0423368920374277
2005-02-17,GLE.PA,0.99,0,0.042388919146438706
2005-02-18,GLE.PA,0.99,0,0.04154961318155839
2005-02-22,GLE.PA,0.99,0,0.04279665727367709
2005-02-23,GLE.PA,0.99,0,0.041601973139927376
2005-02-24,GLE.PA,0.99,0,0.04115429890386956
2005-02-25,GLE.PA,0.99,0,0.040240747120604665
2005-02-28,GLE.PA,0.99,0,0.039814310985567106
2005-03-01,GLE.PA,0.99,0,0.03882279483135962
2005-03-02,GLE.PA,0.99,0,0.03794540941859601
2005-03-03,GLE.PA,0.99,0,0.038421594802447445
2005-03-04,GLE.PA,0.99,0,0.037764725293044595
2005-03-07,GLE.PA,0.99,0,0.03692852783279441
2005-03-08,GLE.PA,0.99,0,0.036074358295564775
2005-03-09,GLE.PA,0.99,0,0.035492973136807784
2005-03-10,GLE.PA,0.99,0,0.03623623122118927
2005-03-11,GLE.PA,0.99,0,0.03552801992298572
2005-03-14,GLE.PA,0.99,0,0.035318798370518656
2005-03-15,GLE.PA,0.99,0,0.034559687854695376
2005-03-16,GLE.PA,0.99,0,0.03422514405914373
2005-03-17,GLE.PA,0.99,0,0.03977982154559339
2005-03-18,GLE.PA,0.99,0,0.03887458405116168
2005-03-21,GLE.PA,0.99,0,0.037945235745157214
2005-03-22,GLE.PA,0.99,0,0.03752020573602009
2005-03-23,GLE.PA,0.99,0,0.03662312104974868
2005-03-24,GLE.PA,0.99,0,0.03578802588994414
2005-03-28,GLE.PA,0.99,0,0.034507203091187516
2005-03-29,GLE.PA,0.99,0,0.03380030464438469
2005-03-30,GLE.PA,0.99,0,0.03315802547260864
2005-03-31,GLE.PA,0.99,0,0.03278091772307489
2005-04-01,GLE.PA,0.99,0,0.03219471809376356
2005-04-04,GLE.PA,0.99,0,0.03180975525270557
2005-04-05,GLE.PA,0.99,0,0.03252138547104724
2005-04-06,GLE.PA,0.99,0,0.03210053998356382
2005-04-07,GLE.PA,0.99,0,0.03167189451538775
2005-04-08,GLE.PA,0.99,0,0.03127267086507946
2005-04-11,GLE.PA,0.99,0,0.03077778953309556
2005-04-12,GLE.PA,0.99,0,0.03067314711667414
2005-04-13,GLE.PA,0.99,0,0.030279987183040084
2005-04-14,GLE.PA,0.99,0,0.030335286751640485
2005-04-15,GLE.PA,0.99,0,0.03096176793552423
2005-04-18,GLE.PA,0.99,0,0.03923573337661835
2005-04-19,GLE.PA,0.99,0,0.04327212503523135
2005-04-20,GLE.PA,0.99,0,0.042306946598515235
2005-04-21,GLE.PA,0.99,0,0.04280344244856349
2005-04-22,GLE.PA,0.99,0,0.04229399651351942
2005-04-25,GLE.PA,0.99,0,0.04181061836344254
2005-04-26,GLE.PA,0.99,0,0.04070088040248244
2005-04-27,GLE.PA,0.99,0,0.039657180053965374
2005-04-28,GLE.PA,0.99,0,0.04248973122354198
2005-04-29,GLE.PA,0.99,0,0.04129676752107385
2005-05-02,GLE.PA,0.99,0,0.04066276477048451
2005-05-03,GLE.PA,0.99,0,0.040739530682439344
2005-05-04,GLE.PA,0.99,0,0.039748168379432465
2005-05-05,GLE.PA,0.99,0,0.038767100453262815
2005-05-06,GLE.PA,0.99,0,0.03800127087223224
2005-05-09,GLE.PA,0.99,0,0.03707468310287024
2005-05-10,GLE.PA,0.99,0,0.03651123202571371
2005-05-11,GLE.PA,0.99,0,0.03885484443543404
2005-05-12,GLE.PA,0.99,0,0.043864683956741736
2005-05-13,GLE.PA,0.99,0,0.04387127624227646
2005-05-16,GLE.PA,0.99,0,0.04261592254686483
2005-05-17,GLE.PA,0.99,0,0.041995210423057074
2005-05-18,GLE.PA,0.99,0,0.04084706686864139
2005-05-19,GLE.PA,0.99,0,0.04088708767628406
2005-05-20,GLE.PA,0.99,0,0.0401186107915108
2005-05-23,GLE.PA,0.99,0,0.039149986135871125
2005-05-24,GLE.PA,0.99,0,0.03957277309876433
2005-05-25,GLE.PA,0.99,0,0.038550277340360616
2005-05-26,GLE.PA,0.99,0,0.037686958683002106
2005-05-27,GLE.PA,0.99,0,0.03896474789120587
2005-05-31,GLE.PA,0.99,0,0.03716683807214266
2005-06-01,GLE.PA,0.99,0,0.03719642916154044
2005-06-02,GLE.PA,0.99,0,0.037789565543570415
2005-06-03,GLE.PA,0.99,0,0.036947347652056775
2005-06-06,GLE.PA,0.99,0,0.03657768323105663
2005-06-07,GLE.PA,0.99,0,0.035885334114569324
2005-06-08,GLE.PA,0.99,0,0.03752047219925933
2005-06-09,GLE.PA,0.99,0,0.03778278273714573
2005-06-10,GLE.PA,0.99,0,0.03686838479678356
2005-06-13,GLE.PA,0.99,0,0.03617231851893057
2005-06-14,GLE.PA,0.99,0,0.03543036477072275
2005-06-15,GLE.PA,0.99,0,0.03471077292695451
2005-06-16,GLE.PA,0.99,0,0.03409131178118323
2005-06-17,GLE.PA,0.99,0,0.03344306408854377
2005-06-20,GLE.PA,0.99,0,0.03321376030085937
2005-06-21,GLE.PA,0.99,0,0.03621017374872276
2005-06-22,GLE.PA,0.99,0,0.03563192728221367
2005-06-23,GLE.PA,0.99,0,0.03497839864197984
2005-06-24,GLE.PA,0.99,0,0.03425664976221752
2005-06-27,GLE.PA,0.99,0,0.03653559975358133
2005-06-28,GLE.PA,0.99,0,0.04060594241954222
2005-06-29,GLE.PA,0.99,0,0.04016943974292046
2005-06-30,GLE.PA,0.99,0,0.03951221092060445
2005-07-01,GLE.PA,0.99,0,0.038537856311600914
2005-07-05,GLE.PA,0.99,0,0.037553431588970364
2005-07-06,GLE.PA,0.99,0,0.036668682034673404
2005-07-07,GLE.PA,0.99,0,0.03628623520669092
2005-07-08,GLE.PA,0.99,0,0.03967942786525468
2005-07-11,GLE.PA,0.99,0,0.03966809813016206
2005-07-12,GLE.PA,0.99,0,0.04016391759082846
2005-07-13,GLE.PA,0.99,0,0.039121548481744935
2005-07-14,GLE.PA,0.99,0,0.03837253811106661
2005-07-15,GLE.PA,0.99,0,0.03771170695013698
2005-07-18,GLE.PA,0.99,0,0.03680679646923361
2005-07-19,GLE.PA,0.99,0,0.0359498608498184
2005-07-20,GLE.PA,0.99,0,0.0371264684822535
2005-07-21,GLE.PA,0.99,0,0.0362536961281726
2005-07-22,GLE.PA,0.99,0,0.038134687420013816
2005-07-25,GLE.PA,0.99,0,0.038952031298776835
2005-07-26,GLE.PA,0.99,0,0.03798150715435449
2005-07-27,GLE.PA,0.99,0,0.03705221561691233
2005-07-28,GLE.PA,0.99,0,0.03618004026629424
2005-07-29,GLE.PA,0.99,0,0.03542390246594951
2005-08-01,GLE.PA,0.99,0,0.0352920543615687
2005-08-02,GLE.PA,0.99,0,0.034913403591934865
2005-08-03,GLE.PA,0.99,0,0.034719286964913276
2005-08-04,GLE.PA,0.99,0,0.035505156408120624
2005-08-05,GLE.PA,0.99,0,0.044425959939786874
2005-08-08,GLE.PA,0.99,0,0.04440144581084642
2005-08-09,GLE.PA,0.99,0,0.04313438518532911
2005-08-10,GLE.PA,0.99,0,0.04242680362605251
2005-08-11,GLE.PA,0.99,0,0.041606389064340166
2005-08-12,GLE.PA,0.99,0,0.04062334510376807
2005-08-15,GLE.PA,0.99,0,0.04201100941338805
2005-08-16,GLE.PA,0.99,0,0.040881854654844646
2005-08-17,GLE.PA,0.99,0,0.03978283570000064
2005-08-18,GLE.PA,0.99,0,0.0392356140802746
2005-08-19,GLE.PA,0.99,0,0.03921769270110217
2005-08-22,GLE.PA,0.99,0,0.03892429757775488
2005-08-23,GLE.PA,0.99,0,0.0379399069887626
2005-08-24,GLE.PA,0.99,0,0.03993897745979472
2005-08-25,GLE.PA,0.99,0,0.03920955371384336
2005-08-26,GLE.PA,0.99,0,0.04244263699232743
2005-08-29,GLE.PA,0.99,0,0.04341514425064863
2005-08-30,GLE.PA,0.99,0,0.043134121272575626
2005-08-31,GLE.PA,0.99,0,0.0419032791857128
2005-09-01,GLE.PA,0.99,0,0.041366920254071876
2005-09-02,GLE.PA,0.99,0,0.040471338182334886
2005-09-06,GLE.PA,0.99,0,0.03934103147164028
2005-09-07,GLE.PA,0.99,0,0.040520206370394364
2005-09-08,GLE.PA,0.99,0,0.03945562816872376
2005-09-09,GLE.PA,0.99,0,0.03851358401920603
2005-09-12,GLE.PA,0.99,0,0.03755194851018072
2005-09-13,GLE.PA,0.99,0,0.036655940654905066
2005-09-14,GLE.PA,0.99,0,0.03726724966249695
2005-09-15,GLE.PA,0.99,0,0.03651425127327468
2005-09-16,GLE.PA,0.99,0,0.03629280036913306
2005-09-19,GLE.PA,0.99,0,0.03570706215821866
2005-09-20,GLE.PA,0.99,0,0.03510337273323482
2005-09-21,GLE.PA,0.99,0,0.03495686476269806
2005-09-22,GLE.PA,0.99,0,0.03876655405945158
2005-09-23,GLE.PA,0.99,0,0.03827667236040163
2005-09-26,GLE.PA,0.99,0,0.03759879480535527
2005-09-27,GLE.PA,0.99,0,0.04155602456876216
2005-09-28,GLE.PA,0.99,0,0.04084229736182281
2005-09-29,GLE.PA,0.99,0,0.041038793715626576
2005-09-30,GLE.PA,0.99,0,0.04101325529322711
2005-10-03,GLE.PA,0.99,0,0.04029310056707381
2005-10-04,GLE.PA,0.99,0,0.03976089663421172
2005-10-05,GLE.PA,0.99,0,0.03895100019100144
2005-10-06,GLE.PA,0.99,0,0.03967277585231616
2005-10-07,GLE.PA,0.99,0,0.04267392646506096
2005-10-10,GLE.PA,0.99,0,0.04150083319143302
2005-10-11,GLE.PA,0.99,0,0.04039614053771567
2005-10-12,GLE.PA,0.99,0,0.03935677185680943
2005-10-13,GLE.PA,0.99,0,0.03933082009581908
2005-10-14,GLE.PA,0.99,0,0.0408552364494304
2005-10-17,GLE.PA,0.99,0,0.0404758273056616
2005-10-18,GLE.PA,0.99,0,0.03939859069124721
2005-10-19,GLE.PA,0.99,0,0.04014694214469098
2005-10-20,GLE.PA,0.99,0,0.05044194640093295
2005-10-21,GLE.PA,0.99,0,0.04937608792203804
2005-10-24,GLE.PA,0.99,0,0.04961301428856833
2005-10-25,GLE.PA,0.99,0,0.048823365855488736
2005-10-26,GLE.PA,0.99,0,0.047730289566281656
2005-10-27,GLE.PA,0.99,0,0.047119526338606645
2005-10-28,GLE.PA,0.99,0,0.04652632878970964
2005-10-31,GLE.PA,0.99,0,0.0451993491968753
2005-11-01,GLE.PA,0.99,0,0.0473420317788853
2005-11-02,GLE.PA,0.99,0,0.04610004162864615
2005-11-03,GLE.PA,0.99,0,0.044711482460845546
2005-11-04,GLE.PA,0.99,0,0.044806475730950215
2005-11-07,GLE.PA,0.99,0,0.04365836576713029
2005-11-08,GLE.PA,0.99,0,0.04241017469490514
2005-11-09,GLE.PA,0.99,0,0.04135812037895805
2005-11-10,GLE.PA,0.99,0,0.04026279120620142
2005-11-11,GLE.PA,0.99,0,0.04025441887681178
2005-11-14,GLE.PA,0.99,0,0.039839368972071305
2005-11-15,GLE.PA,0.99,0,0.038809485469874706
2005-11-16,GLE.PA,0.99,0,0.03823436114609695
2005-11-17,GLE.PA,0.99,0,0.03731053484501372
2005-11-18,GLE.PA,0.99,0,0.03724631605894929
2005-11-21,GLE.PA,0.99,0,0.036700106937237804
2005-11-22,GLE.PA,0.99,0,0.036009913164341364
2005-11-23,GLE.PA,0.99,0,0.0352411378210223
2005-11-25,GLE.PA,0.99,0,0.034392903485997876
2005-11-28,GLE.PA,0.99,0,0.033903517108220316
2005-11-29,GLE.PA,0.99,0,0.03327155632978863
2005-11-30,GLE.PA,0.99,0,0.032654013966852274
2005-12-01,GLE.PA,0.99,0,0.033705079805273284
2005-12-02,GLE.PA,0.99,0,0.034528759976204394
2005-12-05,GLE.PA,0.99,0,0.033820464586039475
2005-12-06,GLE.PA,0.99,0,0.03413678648883993
2005-12-07,GLE.PA,0.99,0,0.03404235985215265
2005-12-08,GLE.PA,0.99,0,0.033574205158429474
2005-12-09,GLE.PA,0.99,0,0.033281693363034916
2005-12-12,GLE.PA,0.99,0,0.03301395291217072
2005-12-13,GLE.PA,0.99,0,0.03301205921702407
2005-12-14,GLE.PA,0.99,0,0.03243342422726982
2005-12-15,GLE.PA,0.99,0,0.031899972352746414
2005-12-16,GLE.PA,0.99,0,0.0313665159501779
2005-12-19,GLE.PA,0.99,0,0.03148920972272748
2005-12-20,GLE.PA,0.99,0,0.03134870569071326
2005-12-21,GLE.PA,0.99,0,0.03091886716022045
2005-12-22,GLE.PA,0.99,0,0.03147618036401913
2005-12-23,GLE.PA,0.99,0,0.030979451636226563
2005-12-27,GLE.PA,0.99,0,0.030172961006937806
2005-12-28,GLE.PA,0.99,0,0.029871771936985685
2005-12-29,GLE.PA,0.99,0,0.030519875751032162
2005-12-30,GLE.PA,0.99,0,0.030119831548560894
2006-01-03,GLE.PA,0.99,0,0.0315819985811268
2006-01-04,GLE.PA,0.99,0,0.031101306977864597
2006-01-05,GLE.PA,0.99,0,0.03313269524362688
2006-01-06,GLE.PA,0.99,0,0.03255036160160437
2006-01-09,GLE.PA,0.99,0,0.03243932387674436
2006-01-10,GLE.PA,0.99,0,0.032209982271763214
2006-01-11,GLE.PA,0.99,0,0.032171852560134995
2006-01-12,GLE.PA,0.99,0,0.03337062384868076
2006-01-13,GLE.PA,0.99,0,0.032764372946835284
2006-01-17,GLE.PA,0.99,0,0.03408540429897706
2006-01-18,GLE.PA,0.99,0,0.03671181662520194
2006-01-19,GLE.PA,0.99,0,0.03947920119929329
2006-01-20,GLE.PA,0.99,0,0.038789229584549244
2006-01-23,GLE.PA,0.99,0,0.040478430853980424
2006-01-24,GLE.PA,0.99,0,0.0410052246747232
2006-01-25,GLE.PA,0.99,0,0.040959235549388996
2006-01-26,GLE.PA,0.99,0,0.04209906969514293
2006-01-27,GLE.PA,0.99,0,0.04728737734000673
2006-01-30,GLE.PA,0.99,0,0.04628836276134269
2006-01-31,GLE.PA,0.99,0,0.046409655478798835
2006-02-01,GLE.PA,0.99,0,0.04514499432744313
2006-02-02,GLE.PA,0.99,0,0.04544156463547649
2006-02-03,GLE.PA,0.99,0,0.04679158553001633
2006-02-06,GLE.PA,0.99,0,0.04542715764222711
2006-02-07,GLE.PA,0.99,0,0.0441374947134813
2006-02-08,GLE.PA,0.99,0,0.042957976747526896
2006-02-09,GLE.PA,0.99,0,0.041887619324197024
2006-02-10,GLE.PA,0.99,0,0.04244579968831644
2006-02-13,GLE.PA,0.99,0,0.04282637535454693
2006-02-14,GLE.PA,0.99,0,0.04357427383791298
2006-02-15,GLE.PA,0.99,0,0.04293965332390715
2006-02-16,GLE.PA,0.99,0,0.044063326553973
2006-02-17,GLE.PA,0.99,0,0.04894459095278576
2006-02-21,GLE.PA,0.99,0,0.04620052668687479
2006-02-22,GLE.PA,0.99,0,0.04488511355715493
2006-02-23,GLE.PA,0.99,0,0.04388758422518589
2006-02-24,GLE.PA,0.99,0,0.04270310573165338
2006-02-27,GLE.PA,0.99,0,0.04149540143922629
2006-02-28,GLE.PA,0.99,0,0.04049010464002888
2006-03-01,GLE.PA,0.99,0,0.045520555189895236
2006-03-02,GLE.PA,0.99,0,0.04442275732219447
2006-03-03,GLE.PA,0.99,0,0.04684851602501268
2006-03-06,GLE.PA,0.99,0,0.04649930529628391
2006-03-07,GLE.PA,0.99,0,0.045102481639443
2006-03-08,GLE.PA,0.99,0,0.04592916216583783
2006-03-09,GLE.PA,0.99,0,0.05055752575469521
2006-03-10,GLE.PA,0.99,0,0.04946121759222492
2006-03-13,GLE.PA,0.99,0,0.055861544943586576
2006-03-14,GLE.PA,0.99,0,0.0552561397381404
2006-03-15,GLE.PA,0.99,0,0.0533883951087948
2006-03-16,GLE.PA,0.99,0,0.053267882991783894
2006-03-17,GLE.PA,0.99,0,0.051510993444020534
2006-03-20,GLE.PA,0.99,0,0.04998744681580451
2006-03-21,GLE.PA,0.99,0,0.04873494795043546
2006-03-22,GLE.PA,0.99,0,0.04722159510844222
2006-03-23,GLE.PA,0.99,0,0.04594501363590827
2006-03-24,GLE.PA,0.99,0,0.04474824885221998
2006-03-27,GLE.PA,0.99,0,0.04342948890169079
2006-03-28,GLE.PA,0.99,0,0.04470799652960154
2006-03-29,GLE.PA,0.99,0,0.0437913308890788
2006-03-30,GLE.PA,0.99,0,0.042526876326451184
2006-03-31,GLE.PA,0.99,0,0.041541035653784926
2006-04-03,GLE.PA,0.99,0,0.04052850891893181
2006-04-04,GLE.PA,0.99,0,0.03947274536976015
2006-04-05,GLE.PA,0.99,0,0.0406466156941361
2006-04-06,GLE.PA,0.99,0,0.03955826362157785
2006-04-07,GLE.PA,0.99,0,0.038537618295075425
2006-04-10,GLE.PA,0.99,0,0.04428867707827961
2006-04-11,GLE.PA,0.99,0,0.04299371513650117
2006-04-12,GLE.PA,0.99,0,0.04522283108364817
2006-04-13,GLE.PA,0.99,0,0.043890359911944
2006-04-19,GLE.PA,0.99,0,0.04274517913034565
2006-04-20,GLE.PA,0.99,0,0.042723636559133
2006-04-21,GLE.PA,0.99,0,0.043037366137669675
2006-04-24,GLE.PA,0.99,0,0.04193236849689146
2006-04-25,GLE.PA,0.99,0,0.04690378372895623
2006-04-26,GLE.PA,0.99,0,0.04565441259665029
2006-04-27,GLE.PA,0.99,0,0.04496513878545122
2006-04-28,GLE.PA,0.99,0,0.044171593647334056
2006-05-03,GLE.PA,0.99,0,0.04396198973795251
2006-05-04,GLE.PA,0.99,0,0.04499931776713703
2006-05-05,GLE.PA,0.99,0,0.043664411737185604
2006-05-08,GLE.PA,0.99,0,0.04389645813365549
2006-05-09,GLE.PA,0.99,0,0.04262603879720244
2006-05-10,GLE.PA,0.99,0,0.04162957599156941
2006-05-11,GLE.PA,0.99,0,0.04051925059084716
2006-05-12,GLE.PA,0.99,0,0.03991916400909769
2006-05-15,GLE.PA,0.99,0,0.04429701428738076
2006-05-16,GLE.PA,0.99,0,0.04991731280421965
2006-05-17,GLE.PA,0.99,0,0.048968566993761564
2006-05-18,GLE.PA,0.99,0,0.06434374703685429
2006-05-19,GLE.PA,0.99,0,0.06270315378816098
2006-05-22,GLE.PA,0.99,0,0.06371195073405832
2006-05-23,GLE.PA,0.99,0,0.06406857403386332
2006-05-24,GLE.PA,0.99,0,0.06335083451516184
2006-05-25,GLE.PA,0.99,0,0.06397485198013918
2006-05-26,GLE.PA,0.99,0,0.06263065606441555
2006-05-30,GLE.PA,0.99,0,0.060962887009961934
2006-05-31,GLE.PA,0.99,0,0.07180214515265962
